coin,current_price,1h,price_change_percentage_24h,7d,total_volume,market_cap,date,liquidity_ratio,volatility_range,price_change_ratio,cap_per_supply,liquidity_level
Numeraire,27.87,0.0,-0.009,-0.036,3832085.0,164787989.0,2022-03-17,0.0232546378122255,0,-0.0003229278794402583,0,Medium
Alchemy Pay,0.040004817834,0.005,-0.013,-0.045,6824925.0,164599197.0,2022-03-17,0.041463902159862905,0,-0.3249608598130231,0,Medium
FEG Token BSC,3.893e-09,0.025,-0.023,-0.013,270143.0,163269693.0,2022-03-17,0.0016545814170177927,0,-5908040.0719239665,0,Low
inSure DeFi,0.006161036427,0.006,0.03,0.132,1159883.0,162967567.0,2022-03-17,0.00711726278640461,0,4.869310603087593,0,Low
Multichain,8.85,-0.001,-0.033,-0.243,841002.0,162445121.0,2022-03-17,0.005177145332668994,0,-0.003728813559322034,0,Low
Bifrost,0.149851,-0.0,0.005,-0.026,1897563.0,159291451.0,2022-03-17,0.011912522537069488,0,0.033366477367518396,0,Low
Ion,7395.39,-0.037,0.048,-0.139,417792.0,157510201.0,2022-03-17,0.002652475822819882,0,6.490529911201438e-06,0,Low
World Mobile Token,0.668572,0.001,0.022,-0.0559999999999999,1060965.0,156579542.0,2022-03-17,0.006775885191949277,0,0.032905954781235223,0,Low
Poollotto.finance,17.97,0.015,0.021,0.036,701074.0,156426727.0,2022-03-17,0.004481804442536217,0,0.0011686143572621037,0,Low
Mango,0.150121,0.001,0.015,-0.017,491181.0,156098438.0,2022-03-17,0.0031466106022149947,0,0.09991939835199605,0,Low
AscendEx Token,0.209002,-0.002,-0.001,-0.047,1996023.0,155507488.0,2022-03-17,0.01283554268460693,0,-0.004784643209155894,0,Low
Reef Finance,0.008484927042,0.002,0.005,-0.022,15128863.0,154953141.0,2022-03-17,0.09763508440270985,0,0.5892802584218142,0,High
Storj,1.06,0.003,0.0279999999999999,0.076,22799371.0,153045067.0,2022-03-17,0.14897161631482053,0,0.026415094339622545,0,High
FEG Token,3.712e-09,-0.012,0.005,0.001,596220.0,152507971.0,2022-03-17,0.003909435002580947,0,1346982.7586206896,0,Low
Tokamak Network,3.63,0.001,0.018,-0.049,3175683.0,152418252.0,2022-03-17,0.02083531964400169,0,0.004958677685950413,0,Medium
Akash Network,1.14,0.013,0.039,0.005,1488453.0,150977820.0,2022-03-17,0.009858752762491868,0,0.034210526315789476,0,Low
Origin Dollar,0.996761,-0.001,0.003,-0.005,384674.0,150877504.0,2022-03-17,0.002549578232683383,0,0.0030097485756364864,0,Low
Verge,0.009119355152,0.0,-0.001,-0.1369999999999999,3989138.0,150565690.0,2022-03-17,0.02649433612664346,0,-0.10965687631769515,0,Medium
VeThor Token,0.003276533427,-0.002,0.01,0.021,5281032.0,149610423.0,2022-03-17,0.0352985567055044,0,3.052006098151124,0,Medium
Merit Circle,2.12,-0.001,0.015,0.035,9053682.0,149412537.0,2022-03-17,0.0605951962384522,0,0.007075471698113207,0,Medium
USDX,0.972184,0.0069999999999999,0.006,0.003,633490.0,148673012.0,2022-03-17,0.004260961633036667,0,0.006171671206273709,0,Low
Band Protocol,3.57,0.001,-0.012,-0.043,14710862.0,148621625.0,2022-03-17,0.0989819752004461,0,-0.0033613445378151263,0,High
aelf,0.320715,-0.001,0.0069999999999999,-0.038,6682894.0,148069098.0,2022-03-17,0.04513361727914355,0,0.02182623201284599,0,Medium
Biconomy,1.29,-0.006,-0.018,-0.0,30433864.0,147807938.0,2022-03-17,0.2059014178250697,0,-0.013953488372093021,0,High
OriginTrail,0.403433,-0.01,0.006,-0.093,1641938.0,147741339.0,2022-03-17,0.011113599017807738,0,0.014872357987571668,0,Low
Beldex,0.09810351345,0.005,-0.0289999999999999,0.3779999999999999,270960.0,147183281.0,2022-03-17,0.001840969967234254,0,-0.29560613050602114,0,Low
Orchid Protocol,0.245431,0.0,0.035,0.06,16831078.0,145268599.0,2022-03-17,0.11586177684552461,0,0.14260627223129924,0,High
StarLink,1.4478205e-05,0.002,0.003,-0.023,6019692.0,144516643.0,2022-03-17,0.04165397060876926,0,207.20800679365985,0,Medium
GPEX,3.77,-0.002,-0.017,-0.061,166864.0,144310185.0,2022-03-17,0.0011562870631757558,0,-0.004509283819628647,0,Low
Kishu Inu,1.484e-09,-0.0,-0.039,0.073,5930373.0,143713655.0,2022-03-17,0.04126520197402258,0,-26280323.45013477,0,Medium
Beta Finance,0.390171,0.001,0.0069999999999999,-0.087,16200954.0,140529092.0,2022-03-17,0.1152854100843404,0,0.017940851575334663,0,High
Ark,0.855048,0.008,0.024,-0.053,2191914.0,139681382.0,2022-03-17,0.01569224164749458,0,0.028068599657563083,0,Low
TrueFi,0.214734,0.095,0.1939999999999999,0.242,14102206.0,137832596.0,2022-03-17,0.10231401286238562,0,0.9034433298872088,0,High
STASIS EURO,1.11,-0.001,0.005,0.001,5583658.0,137830475.0,2022-03-17,0.04051105533808833,0,0.0045045045045045045,0,Medium
Acala,1.08,0.002,-0.0139999999999999,-0.054,8839438.0,137419617.0,2022-03-17,0.06432442611159365,0,-0.012962962962962869,0,High
Keep3rV1,361.53,0.003,0.003,-0.032,19120535.0,135737507.0,2022-03-17,0.14086405019947804,0,8.298066550493736e-06,0,High
Magic,2.66,-0.002,-0.045,-0.054,4586490.0,135701244.0,2022-03-17,0.03379843739678613,0,-0.016917293233082706,0,Medium
Hxro,0.304276,0.0,-0.003,-0.066,71104.14,133744124.0,2022-03-17,0.0005316430948398152,0,-0.009859469691990167,0,Low
Sperax,0.170244,-0.004,0.026,-0.026,911737.0,133654459.0,2022-03-17,0.006821598073282389,0,0.15272197551749253,0,Low
MaidSafeCoin,0.295224,0.001,0.001,-0.067,7810.13,133599281.0,2022-03-17,5.8459371499162484e-05,0,0.003387258488469772,0,Low
flexUSD,1.0,-0.0,-0.005,0.002,312664.0,132659636.0,2022-03-17,0.0023568887223541003,0,-0.005,0,Low
Prometeus,8.05,-0.001,0.011,-0.031,889637.0,132399958.0,2022-03-17,0.006719314820326454,0,0.0013664596273291923,0,Low
Iron Bank EURO,1.1,0.0,0.016,0.005,57945.42,132176489.0,2022-03-17,0.00043839430475415333,0,0.014545454545454545,0,Low
Qredo,2.61,-0.0,0.0279999999999999,0.024,16725771.0,131117652.0,2022-03-17,0.12756307594647898,0,0.010727969348658967,0,High
Bezoge Earth,2.984e-09,-0.004,-0.022,-0.177,176270.0,130736810.0,2022-03-17,0.0013482813294893763,0,-7372654.155495978,0,Low
Victoria VR,0.154224,0.01,0.067,0.131,10041552.0,130077410.0,2022-03-17,0.07719674000274145,0,0.4344330324722482,0,High
Polkastarter,1.47,0.018,-0.042,0.198,34461134.0,129790575.0,2022-03-17,0.2655133779937411,0,-0.028571428571428574,0,High
DUSK Network,0.32285,-0.024,-0.0069999999999999,-0.108,10733697.0,129772453.0,2022-03-17,0.0827116753352886,0,-0.02168189561715936,0,High
iExec RLC,1.81,0.004,-0.001,0.01,4304190.0,129744853.0,2022-03-17,0.03317426395326834,0,-0.0005524861878453039,0,Medium
RMRK,13.61,-0.006,-0.003,-0.07,3122953.0,129381545.0,2022-03-17,0.02413754604646281,0,-0.0002204261572373255,0,Medium
THORChain (ERC20),7.98,0.003,0.122,0.584,2414143.0,129360305.0,2022-03-17,0.018662162245211156,0,0.015288220551378445,0,Medium
Metadium,0.076139640664,-0.002,-0.012,0.004,9899795.0,128563501.0,2022-03-17,0.07700315348444034,0,-0.15760515672716835,0,High
StormX,0.013797399421,0.002,-0.0139999999999999,-0.1,1844462.0,128358108.0,2022-03-17,0.014369657115855899,0,-1.0146839685376894,0,Low
Stratis,0.94622,-0.003,0.013,-0.04,14410182.0,128080393.0,2022-03-17,0.11250888338545308,0,0.013738876793980259,0,High
STP Network,0.087992796441,0.0,0.016,-0.046,7298290.0,127931734.0,2022-03-17,0.05704831609645813,0,0.18183306642297875,0,Medium
Steem,0.322052,0.004,0.02,-0.011,4267199.0,127246640.0,2022-03-17,0.033534865832213726,0,0.06210177238458386,0,Medium
DEAPCOIN,0.027101682754,-0.008,-0.018,-0.159,5123322.0,126235341.0,2022-03-17,0.04058548073316489,0,-0.664165401218245,0,Medium
Meerkat Shares,14141.32,0.001,0.091,1.065,8589756.0,126105039.0,2022-03-17,0.06811588234788936,0,6.435042838999471e-06,0,High
RSK Infrastructure Framework,0.151385,-0.002,0.01,-0.07,206651.0,125639850.0,2022-03-17,0.0016447886558285448,0,0.0660567427420154,0,Low
Dawn Protocol,1.72,0.001,0.0139999999999999,0.006,4063485.0,125035795.0,2022-03-17,0.03249857370843285,0,0.008139534883720873,0,Medium
Alpha Finance,0.280024,0.003,0.004,-0.003,5728562.0,125007857.0,2022-03-17,0.04582561558510678,0,0.01428448990086564,0,Medium
NKN,0.191882,0.005,-0.003,-0.0139999999999999,5872145.0,124824929.0,2022-03-17,0.047043046986231414,0,-0.015634608769973215,0,Medium
Decentral Games,0.322954,-0.01,0.059,0.008,1307545.0,124818085.0,2022-03-17,0.01047560535798959,0,0.1826885562649789,0,Low
Balancer,11.52,0.0,0.006,-0.038,8895097.0,124477702.0,2022-03-17,0.07145936064918679,0,0.0005208333333333333,0,High
Strike,39.63,0.002,0.044,-0.01,70589902.0,124043364.0,2022-03-17,0.5690743924036114,0,0.0011102699974766589,0,High
Alien Worlds,0.099181828389,0.008,0.0279999999999999,-0.019,53533075.0,123122031.0,2022-03-17,0.4347968805030515,0,0.2823097784624558,0,High
Dero,10.93,0.001,0.0069999999999999,-0.158,568520.0,122930832.0,2022-03-17,0.00462471448985231,0,0.0006404391582799543,0,Low
Sun Token,0.011601809279,0.0,0.0,-0.026,20031921.0,122048839.0,2022-03-17,0.16413036915492493,0,0.0,0,High
Tomb Shares,3117.12,-0.015,0.07,-0.346,15057752.0,122042187.0,2022-03-17,0.12338153199434225,0,2.245662662970948e-05,0,High
GXChain,1.62,-0.006,-0.01,-0.046,11044304.0,122034911.0,2022-03-17,0.09050118453398963,0,-0.006172839506172839,0,High
Ankr Reward-Bearing Staked ETH,2254.71,0.005,0.027,-0.035,103476.0,120703323.0,2022-03-17,0.0008572754869391624,0,1.1974932474686322e-05,0,Low
Spookyswap,13.41,-0.005,0.027,-0.073,3033122.0,120688730.0,2022-03-17,0.025131774938720458,0,0.002013422818791946,0,Medium
Maple,26.62,-0.016,0.048,0.216,6013862.0,120557876.0,2022-03-17,0.04988360942921722,0,0.0018031555221637867,0,Medium
Kirobo,0.125334,0.009,-0.008,-0.102,60450.88,119964465.0,2022-03-17,0.0005039065526612402,0,-0.06382944771570365,0,Low
BENQI Liquid Staked AVAX,79.79,-0.0,0.095,0.0289999999999999,1138158.0,119637582.0,2022-03-17,0.009513381840164573,0,0.0011906253916530894,0,Low
sETH2,2818.01,0.005,0.0279999999999999,0.035,958190.0,119015862.0,2022-03-17,0.008050943663290865,0,9.936089651917452e-06,0,Low
Aavegotchi,1.94,-0.001,0.0,-0.008,28955029.0,117650490.0,2022-03-17,0.2461105686852643,0,0.0,0,High
FUNToken,0.011072744983,-0.0069999999999999,0.012,-0.012,840985.0,117522843.0,2022-03-17,0.007155927975636192,0,1.0837421089733048,0,Low
agEUR,1.11,0.003,0.011,0.005,2130541.0,115865259.0,2022-03-17,0.018388091636682917,0,0.00990990990990991,0,Medium
Alchemix,96.93,-0.001,0.023,-0.144,6978992.0,114928689.0,2022-03-17,0.0607245419809844,0,0.00023728463839884452,0,Medium
Hoo Token,1.39,-0.004,0.035,0.059,8832185.0,114432549.0,2022-03-17,0.0771824544430973,0,0.025179856115107917,0,High
Beefy.Finance,1462.88,-0.004,0.005,-0.093,1404924.0,114334270.0,2022-03-17,0.012287864347233774,0,3.417915345072733e-06,0,Low
Alpine F1 Team Fan Token,10.0,0.002,0.142,0.953,226663985.0,114038968.0,2022-03-17,1.9876011592809222,0,0.014199999999999999,0,High
DODO,0.395012,-0.003,0.009,-0.033,24729655.0,113721778.0,2022-03-17,0.21745751284331838,0,0.022784117950847064,0,High
Hathor,0.491681,0.001,0.0279999999999999,-0.049,5298234.0,112171936.0,2022-03-17,0.047233151079785235,0,0.056947492378188094,0,Medium
TitanSwap,1.12,-0.018,-0.008,-0.038,24457.53,111774842.0,2022-03-17,0.00021881068729222628,0,-0.007142857142857143,0,Low
PlatON Network,0.046419884436,0.005,0.022,-0.047,2598864.0,111691885.0,2022-03-17,0.023268154172525604,0,0.4739348291642524,0,Medium
Phantasma,1.07,0.005,-0.009,-0.105,2935493.0,111502505.0,2022-03-17,0.026326700014497433,0,-0.008411214953271027,0,Medium
Tornado Cash,47.28,-0.002,-0.01,-0.044,7275467.0,111302578.0,2022-03-17,0.06536656320754763,0,-0.00021150592216582064,0,High
Klever,0.020930640049,-0.002,-0.01,0.015,3409196.0,110824223.0,2022-03-17,0.030762191763798786,0,-0.47776847609960066,0,Medium
JasmyCoin,0.023128577628,-0.016,0.098,0.685,657631520.0,110553343.0,2022-03-17,5.9485448576620605,0,4.237182310829132,0,High
BTC Standard Hashrate Token,15.08,0.0069999999999999,-0.015,-0.092,3149394.0,109935865.0,2022-03-17,0.028647557373565034,0,-0.0009946949602122016,0,Medium
KardiaChain,0.032601817619,-0.002,-0.015,-0.061,2890097.0,109334845.0,2022-03-17,0.02643344854972813,0,-0.4600970465909899,0,Medium
My Neighbor Alice,6.27,0.001,0.033,-0.016,99965004.0,109282154.0,2022-03-17,0.9147422551718737,0,0.005263157894736843,0,High
Proton,0.011066116011,-0.002,0.008,-0.102,8687937.0,109182891.0,2022-03-17,0.07957232969769962,0,0.7229275377239672,0,High
Utrust,0.237003,-0.001,0.015,-0.051,8201156.0,109107417.0,2022-03-17,0.07516588904308862,0,0.06329033809698612,0,High
Kava Swap,1.82,-0.012,0.008,0.0,1981564.0,109049036.0,2022-03-17,0.01817131148229499,0,0.004395604395604396,0,Medium
Regen,0.873466,-0.002,0.013,-0.04,185688.0,107921529.0,2022-03-17,0.001720583480613956,0,0.014883235294791096,0,Low
BakerySwap,0.559948,0.002,0.021,-0.016,15467623.0,107743877.0,2022-03-17,0.14355918341419996,0,0.03750348246622901,0,High
Hydra,9.26,0.004,0.04,0.0559999999999999,884096.0,107523003.0,2022-03-17,0.008222389398852635,0,0.004319654427645789,0,Low
Venus,8.86,0.003,0.04,-0.01,15729939.0,106857130.0,2022-03-17,0.14720532920919738,0,0.004514672686230249,0,High
CRYPTO20,3.21,0.005,0.094,-0.0139999999999999,244162.0,106817045.0,2022-03-17,0.002285796241601703,0,0.02928348909657321,0,Low
Pylon Protocol,0.054820562279,-0.002,0.025,0.118,255036.0,106639197.0,2022-03-17,0.0023915783987008077,0,0.4560332649046305,0,Low
QuarkChain,0.016027563853,0.008,0.0279999999999999,-0.031,2308543.0,106547838.0,2022-03-17,0.02166672776598245,0,1.7469903883589228,0,Medium
Orion Protocol,3.06,0.003,-0.012,-0.074,9655123.0,104853664.0,2022-03-17,0.09208188471124862,0,-0.00392156862745098,0,High
Seedify.fund,4.37,-0.002,0.013,-0.168,3082745.0,104617801.0,2022-03-17,0.029466734824602173,0,0.002974828375286041,0,Medium
TomoChain,1.19,0.0069999999999999,0.015,-0.0279999999999999,2030435.0,104551092.0,2022-03-17,0.01942050495273641,0,0.012605042016806723,0,Medium
Ellipsis,0.166502,-0.001,0.012,-0.0289999999999999,5645716.0,104379795.0,2022-03-17,0.05408820739684342,0,0.07207120635187565,0,Medium
Railgun,1.81,-0.001,0.021,-0.175,471794.0,104202720.0,2022-03-17,0.004527655324160444,0,0.011602209944751382,0,Low
Decentral Games Governance,0.338029,0.013,0.052,0.013,147662.0,104005183.0,2022-03-17,0.0014197561673440831,0,0.15383295516065187,0,Low
Hermez Network,6.17,0.002,0.015,0.013,68193.73,103279211.0,2022-03-17,0.000660285156516155,0,0.002431118314424635,0,Low
AIOZ Network,0.214561,-0.012,-0.095,-0.107,5493212.0,103148149.0,2022-03-17,0.05325555575408338,0,-0.44276452850238396,0,Medium
ICHI,23.02,0.005,0.017,0.108,662181.0,100868057.0,2022-03-17,0.006564823589295469,0,0.000738488271068636,0,Low
sETH,2821.01,0.006,0.039,0.033,3277906.0,100163119.0,2022-03-17,0.03272567820097535,0,1.3824835785764672e-05,0,Medium
Bitcoin Diamond,0.52929,0.015,0.0289999999999999,-0.0409999999999999,13758923.0,99286361.0,2022-03-17,0.13857817792314897,0,0.054790379565077554,0,High
Metal,1.52,0.004,-0.001,-0.044,10399052.0,98146821.0,2022-03-17,0.10595403798152565,0,-0.0006578947368421052,0,High
Dopex Rebate Token,105.79,-0.013,0.052,0.092,1970405.0,97862985.0,2022-03-17,0.020134323513634905,0,0.0004915398430853578,0,Medium
Wilder World,1.17,-0.012,0.004,-0.178,4126450.0,97738316.0,2022-03-17,0.042219368706946,0,0.0034188034188034192,0,Medium
Wrapped Centrifuge,0.481036,-0.003,-0.01,-0.043,1727756.0,95950030.0,2022-03-17,0.01800683126414864,0,-0.020788464896598174,0,Medium
Bounce,13.12,0.002,0.002,-0.0,1640514.0,94608029.0,2022-03-17,0.01734011391358761,0,0.0001524390243902439,0,Medium
Augur,13.56,0.001,0.01,-0.0409999999999999,5896456.0,94396497.0,2022-03-17,0.06246477557318679,0,0.0007374631268436578,0,High
sUSD,0.997496,0.001,0.004,-0.003,9442897.0,94221877.0,2022-03-17,0.10021979290435915,0,0.004010041143022127,0,High
Electroneum,0.005214209583,0.006,0.025,-0.05,189537.0,93414016.0,2022-03-17,0.0020289995882416616,0,4.794590551463071,0,Low
KeeperDAO,115.76,0.008,0.07,-0.105,652966.0,93199097.0,2022-03-17,0.007006140842759453,0,0.0006046993780234969,0,Low
Dvision Network,0.380746,0.008,0.091,-0.108,2438408.0,92462684.0,2022-03-17,0.026371806381912947,0,0.23900448067740698,0,Medium
cUNI,0.186789,0.002,0.02,0.013,818771.0,91378796.0,2022-03-17,0.008960185905710554,0,0.10707268629309007,0,Low
Wanchain,0.472639,0.001,0.0,0.003,5680953.0,91293951.0,2022-03-17,0.062227047222438645,0,0.0,0,Medium
IDEX,0.142172,0.004,-0.002,-0.055,11854190.0,90697310.0,2022-03-17,0.13070056873792618,0,-0.014067467574487243,0,High
Verasity,0.020213148673,0.008,-0.03,-0.113,55707710.0,90445041.0,2022-03-17,0.615928848990184,0,-1.4841824242886477,0,High
Neutrino System Base Token,35.75,-0.001,0.009,0.188,208377.0,90375202.0,2022-03-17,0.0023056877925429144,0,0.00025174825174825174,0,Low
Everipedia,0.008982625251,-0.005,-0.004,-0.005,2844319.0,90044377.0,2022-03-17,0.03158796911882682,0,-0.44530411636116024,0,Medium
HUNT,0.821299,-0.001,0.069,0.006,104480496.0,89930148.0,2022-03-17,1.1617961086864885,0,0.08401325217734346,0,High
Somnium Space CUBEs,6.89,0.011,0.173,0.2,379297.0,89700384.0,2022-03-17,0.004228488029661055,0,0.025108853410740203,0,Low
bZx Protocol,0.062809109348,-0.7040000000000001,-0.6459999999999999,-0.4639999999999999,43.49,88971844.0,2022-03-17,4.888063239422126e-07,0,-10.285132311314491,0,Low
AllianceBlock,0.229837,-0.003,0.038,0.053,380133.0,88953339.0,2022-03-17,0.004273397764191854,0,0.16533456319043494,0,Low
ZoidPay,0.303949,-0.004,-0.018,0.212,580730.0,88904956.0,2022-03-17,0.0065320318025915225,0,-0.05922046132739373,0,Low
Ampleforth,1.07,0.0,-0.049,0.104,1359111.0,88008725.0,2022-03-17,0.015442912052185735,0,-0.04579439252336449,0,Low
Bonfida,1.65,-0.002,0.025,-0.083,7357829.0,87734475.0,2022-03-17,0.08386474074188055,0,0.015151515151515154,0,High
Avalaunch,3.92,-0.002,0.034,-0.024,1323970.0,86912829.0,2022-03-17,0.015233309227570995,0,0.008673469387755102,0,Low
Adventure Gold,1.11,-0.011,0.009,0.089,56512453.0,85908280.0,2022-03-17,0.6578231225209025,0,0.008108108108108107,0,High
Adshares,3.55,0.001,0.0279999999999999,0.298,1188991.0,85408124.0,2022-03-17,0.013921286925819844,0,0.007887323943661944,0,Low
Automata,0.368096,0.004,0.004,-0.003,3784037.0,83651315.0,2022-03-17,0.04523583400930398,0,0.010866730418151787,0,Medium
Gains Farm,2330.78,-0.0,0.03,0.102,138508.0,83519135.0,2022-03-17,0.001658398401755478,0,1.2871227657693989e-05,0,Low
Crabada,0.957634,0.026,0.064,0.033,2393019.0,83266240.0,2022-03-17,0.028739366638868287,0,0.06683137816744185,0,Medium
CertiK,1.17,-0.002,-0.003,-0.009,4539353.0,82895723.0,2022-03-17,0.05475979743852406,0,-0.002564102564102564,0,Medium
Celo Dollar,1.0,-0.001,0.005,0.004,2890566.0,82678314.0,2022-03-17,0.034961598273520675,0,0.005,0,Medium
Propy,1.43,-0.005,0.087,-0.131,1092863.0,82507865.0,2022-03-17,0.013245561498894682,0,0.060839160839160834,0,Low
Swarm,1.26,0.002,0.052,-0.0139999999999999,1150674.0,81979222.0,2022-03-17,0.014036166383720987,0,0.04126984126984127,0,Low
Clover Finance,0.313737,-0.003,0.0279999999999999,-0.0139999999999999,10080749.0,81842102.0,2022-03-17,0.12317314381783596,0,0.08924672576074834,0,High
Covalent,0.319453,-0.0,0.036,-0.1,1930543.0,81675970.0,2022-03-17,0.023636609396864218,0,0.1126926339711945,0,Medium
chrono.tech,113.61,0.012,-0.036,-0.2339999999999999,150984.0,80595619.0,2022-03-17,0.0018733524461174496,0,-0.0003168735146554,0,Low
Biswap,0.355954,0.002,-0.002,0.0579999999999999,4931153.0,80314265.0,2022-03-17,0.06139822110057286,0,-0.005618703540345101,0,Medium
Gitcoin,5.65,0.004,-0.003,-0.102,7848894.0,80282760.0,2022-03-17,0.09776562240760034,0,-0.0005309734513274336,0,High
DFI.money,2018.73,0.001,-0.0139999999999999,-0.001,11327787.0,80185006.0,2022-03-17,0.1412706385530482,0,-6.935053226533464e-06,0,High
Redacted Cartel,129.99,-0.001,0.14,-0.212,2195840.0,80079688.0,2022-03-17,0.02742068625442197,0,0.0010770059235325794,0,Medium
SafePal,0.740146,-0.002,0.013,-0.018,8669227.0,80075567.0,2022-03-17,0.1082630735540093,0,0.017564102217670567,0,High
Platypus Finance,4.14,0.005,-0.135,-0.354,5248814.0,79450747.0,2022-03-17,0.06606374638617306,0,-0.03260869565217392,0,High
BENQI,0.050743317046,0.0,0.024,-0.048,8530801.0,79411049.0,2022-03-17,0.10742586966707869,0,0.4729686862654927,0,High
Aergo,0.218479,-0.004,0.012,-0.129,7272167.0,79214487.0,2022-03-17,0.09180349801419531,0,0.054925187317774245,0,High
Enzyme,54.27,0.005,0.006,0.033,5114354.0,78897484.0,2022-03-17,0.0648227768581315,0,0.00011055831951354338,0,High
Nerve Finance,0.018468001417,-0.015,0.057,-0.04,26173.31,77747624.0,2022-03-17,0.0003366444999013732,0,3.0864195162737467,0,Low
Rai Reflex Index,3.04,0.003,0.003,0.002,1057135.0,77616933.0,2022-03-17,0.01361990172943319,0,0.000986842105263158,0,Low
Aurory,8.09,-0.001,0.008,0.004,1438567.0,76843664.0,2022-03-17,0.0187206976491907,0,0.000988875154511743,0,Medium
RIZON,0.034953545858,0.001,-0.018,-0.05,334964.0,75194885.0,2022-03-17,0.0044546115071523815,0,-0.5149692129412456,0,Low
Aave [OLD],1.47,0.002,0.079,0.072,11843.62,75160944.0,2022-03-17,0.00015757678615638463,0,0.05374149659863946,0,Low
mStable USD,0.999305,-0.0,-0.0,0.0,100066.0,74706759.0,2022-03-17,0.001339450423756169,0,-0.0,0,Low
DeFi Pulse Index,158.57,-0.005,0.024,0.012,264648.0,74590066.0,2022-03-17,0.0035480327903182176,0,0.00015135271488932333,0,Low
Blox,0.110513,0.053,0.151,-0.0069999999999999,151228.0,74560549.0,2022-03-17,0.0020282575977277205,0,1.3663550894464904,0,Low
PlatonCoin,0.682181,-0.001,0.068,0.1989999999999999,195574.0,74286948.0,2022-03-17,0.002632683200284389,0,0.09968029012827974,0,Low
ShapeShift FOX Token,0.272417,0.001,0.002,-0.0279999999999999,671439.0,74091492.0,2022-03-17,0.00906229557369421,0,0.007341685724459193,0,Low
Handshake,0.155984,-0.004,-0.001,-0.168,171651.0,74049207.0,2022-03-17,0.00231806668773644,0,-0.006410913939891271,0,Low
PEAKDEFI,0.05519710958,0.04,-0.018,-0.175,72443.45,74047013.0,2022-03-17,0.0009783439880282545,0,-0.32610403220320217,0,Low
Presearch,0.186584,0.001,0.037,-0.025,706220.0,74002744.0,2022-03-17,0.009543159642837027,0,0.1983021052180251,0,Low
SingularityNET,0.082793325047,-0.001,-0.015,-0.081,1211638.0,73431209.0,2022-03-17,0.016500313919657783,0,-0.18117402570176785,0,Medium
Sifchain,0.092998915614,0.005,0.026,-0.031,2618246.0,72370847.0,2022-03-17,0.036178186500981535,0,0.27957315231411123,0,Medium
Badger DAO,7.24,-0.005,-0.011,-0.074,3893756.0,72193740.0,2022-03-17,0.05393481484682744,0,-0.0015193370165745854,0,Medium
Index Coop - ETH 2x Flexible Leverage Index,69.79,0.002,0.0559999999999999,0.063,1140003.0,72083620.0,2022-03-17,0.015815007625865626,0,0.0008024072216649934,0,Medium
Oxygen,0.355128,0.012,0.094,0.09,628756.0,71658098.0,2022-03-17,0.008774388625274425,0,0.264693293685657,0,Low
Hifi Finance,0.007610380739,-0.003,0.0069999999999999,0.0579999999999999,13457578.0,71444464.0,2022-03-17,0.18836418172302336,0,0.9197962940445075,0,High
Vader Protocol,0.014688496373,0.008,0.022,-0.363,3416278.0,71296654.0,2022-03-17,0.04791638609015228,0,1.4977707344122582,0,Medium
MAPS,0.944908,0.0069999999999999,0.143,0.121,1481120.0,70633226.0,2022-03-17,0.020969168249514752,0,0.1513374847075059,0,Medium
Wrapped NXM,26.39,0.003,-0.01,-0.03,1579870.0,70593491.0,2022-03-17,0.022379825358119772,0,-0.00037893141341417203,0,Medium
Sovryn,3.32,-0.006,-0.0289999999999999,-0.159,732020.0,70581427.0,2022-03-17,0.010371283652284333,0,-0.008734939759036116,0,Low
Netvrk,1.71,-0.0069999999999999,0.1159999999999999,-0.0289999999999999,2603788.0,70480323.0,2022-03-17,0.03694347428004835,0,0.06783625730994146,0,Medium
Dock,0.033661853536,0.001,0.008,-0.022,2401530.0,70448413.0,2022-03-17,0.034089199425968615,0,0.2376577389431132,0,Medium
ShareToken,0.007367750574,-0.0,0.0289999999999999,-0.175,261673.0,69453171.0,2022-03-17,0.0037676177521109872,0,3.9360724428345586,0,Low
TempleDAO,0.641015,0.001,-0.036,-0.05,857448.0,69369413.0,2022-03-17,0.012360606251634276,0,-0.0561609322714757,0,Low
cVault.finance,6926.41,-0.005,0.026,0.0,42667.58,68840419.0,2022-03-17,0.0006198041880018191,0,3.7537483342741765e-06,0,Low
GuildFi,1.58,0.001,0.031,0.019,4047040.0,68575496.0,2022-03-17,0.05901583271085637,0,0.019620253164556962,0,Medium
ChainX,1.64,0.006,-0.015,0.033,523787.0,68530128.0,2022-03-17,0.007643163894280191,0,-0.009146341463414634,0,Low
Loom Network (OLD),0.082172200347,0.005,0.102,0.018,2657217.0,68416663.0,2022-03-17,0.03883874020573029,0,1.241295712774763,0,Medium
Travala.com,1.32,0.002,-0.01,0.003,3591714.0,68291858.0,2022-03-17,0.05259359029300389,0,-0.007575757575757576,0,Medium
Banana,15.33,0.002,-0.181,0.3929999999999999,541918.0,68212793.0,2022-03-17,0.007944521491738361,0,-0.011806914546640573,0,Low
IRISnet,0.055425599401,0.016,-0.003,-0.088,2976839.0,68090240.0,2022-03-17,0.043719026397909595,0,-0.054126613558028086,0,Medium
Circuits of Value,0.037961003776,0.002,-0.012,-0.054,366787.0,67826274.0,2022-03-17,0.005407742138393155,0,-0.31611387493358994,0,Low
ARPA Chain,0.069003373522,-0.0,0.008,-0.037,13633759.0,67762845.0,2022-03-17,0.20119814922174534,0,0.1159363606686476,0,High
